cell_idx,replicate,condition,image_name,local_label_id,local_cell_index,microscope,magnification_x,pixel_size_um_per_px,scale_factor,norm_mem_lo,norm_mem_hi,norm_nuc_lo,norm_nuc_hi
1293,ID19,CTRL,20X-CTRL-Foto1,26,24,EVOS,20,0.448531,1.0,0.0,4095.0,458.16998291015625,3386.27001953125
1294,ID19,CTRL,20X-CTRL-Foto1,27,25,EVOS,20,0.448531,1.0,0.0,4095.0,592.4099731445312,4095.0
1295,ID19,CTRL,20X-CTRL-Foto1,28,26,EVOS,20,0.448531,1.0,0.0,4095.0,449.0,3216.389892578125
1296,ID19,CTRL,20X-CTRL-Foto1,29,27,EVOS,20,0.448531,1.0,0.0,4095.0,461.0,3519.25
1297,ID19,CTRL,20X-CTRL-Foto1,31,28,EVOS,20,0.448531,1.0,0.0,4095.0,449.0,2568.830078125
1298,ID19,CTRL,20X-CTRL-Foto1,32,29,EVOS,20,0.448531,1.0,0.0,4095.0,414.1600036621094,2490.35986328125
1299,ID19,CTRL,20X-CTRL-Foto1,33,30,EVOS,20,0.448531,1.0,0.0,4095.0,463.44000244140625,2964.4501953125
1300,ID19,CTRL,20X-CTRL-Foto1,34,31,EVOS,20,0.448531,1.0,0.0,4095.0,410.3599853515625,3279.64013671875
1301,ID19,CTRL,20X-CTRL-Foto1,35,32,EVOS,20,0.448531,1.0,0.0,4095.0,505.0,3613.3798828125
1302,ID19,CTRL,20X-CTRL-Foto1,36,33,EVOS,20,0.448531,1.0,0.0,4095.0,463.1499938964844,3055.85009765625
1303,ID19,CTRL,20X-CTRL-Foto1,37,34,EVOS,20,0.448531,1.0,0.0,4095.0,632.0,4095.0
1304,ID19,CTRL,20X-CTRL-Foto1,38,35,EVOS,20,0.448531,1.0,0.0,4095.0,461.5,3402.5
1305,ID19,CTRL,20X-CTRL-Foto1,39,36,EVOS,20,0.448531,1.0,0.0,4095.0,456.42999267578125,2908.419921875
1306,ID19,CTRL,20X-CTRL-Foto1,40,37,EVOS,20,0.448531,1.0,0.0,4095.0,535.0,4095.0
1307,ID19,CTRL,20X-CTRL-Foto1,41,38,EVOS,20,0.448531,1.0,0.0,4095.0,476.1099853515625,3526.0
1308,ID19,CTRL,20X-CTRL-Foto1,42,39,EVOS,20,0.448531,1.0,0.0,4095.0,402.9700012207031,3409.42041015625
1309,ID19,CTRL,20X-CTRL-Foto1,43,40,EVOS,20,0.448531,1.0,0.0,4095.0,374.3399963378906,2057.6201171875
1310,ID19,CTRL,20X-CTRL-Foto1,44,41,EVOS,20,0.448531,1.0,1236.2900390625,4095.0,408.4700012207031,2356.510009765625
1311,ID19,CTRL,20X-CTRL-Foto1,45,42,EVOS,20,0.448531,1.0,0.0,4095.0,447.3599853515625,2968.92041015625
1312,ID19,CTRL,20X-CTRL-Foto1,46,43,EVOS,20,0.448531,1.0,0.0,4095.0,435.7200012207031,3155.64013671875
1313,ID19,CTRL,20X-CTRL-Foto1,47,44,EVOS,20,0.448531,1.0,0.0,4095.0,415.739990234375,2843.780029296875
1314,ID19,CTRL,20X-CTRL-Foto1,48,45,EVOS,20,0.448531,1.0,0.0,4036.7998046875,439.3599853515625,2632.30029296875
1315,ID19,CTRL,20X-CTRL-Foto1,49,46,EVOS,20,0.448531,1.0,0.0,4095.0,381.989990234375,2508.87060546875
1316,ID19,CTRL,20X-CTRL-Foto1,50,47,EVOS,20,0.448531,1.0,0.0,4095.0,387.5799865722656,2712.3603515625
1317,ID19,CTRL,20X-CTRL-Foto1,51,48,EVOS,20,0.448531,1.0,0.0,4095.0,455.6199951171875,3088.3798828125
1318,ID19,CTRL,20X-CTRL-Foto1,53,49,EVOS,20,0.448531,1.0,0.0,3708.14013671875,421.0,3213.76025390625
1319,ID19,CTRL,20X-CTRL-Foto1,54,50,EVOS,20,0.448531,1.0,0.0,4095.0,424.0799865722656,2598.0
1320,ID19,CTRL,20X-CTRL-Foto1,55,51,EVOS,20,0.448531,1.0,0.0,4095.0,413.82000732421875,2505.0
1321,ID19,CTRL,20X-CTRL-Foto1,56,52,EVOS,20,0.448531,1.0,0.0,4095.0,430.0,2827.9599609375
1322,ID19,CTRL,20X-CTRL-Foto1,57,53,EVOS,20,0.448531,1.0,0.0,4095.0,416.79998779296875,2583.00048828125
1323,ID19,CTRL,20X-CTRL-Foto1,58,54,EVOS,20,0.448531,1.0,0.0,4095.0,511.67999267578125,3439.43994140625
1324,ID19,CTRL,20X-CTRL-Foto1,59,55,EVOS,20,0.448531,1.0,0.0,4095.0,422.0,2785.72021484375
1325,ID19,CTRL,20X-CTRL-Foto1,60,56,EVOS,20,0.448531,1.0,0.0,4095.0,383.92999267578125,2357.2802734375
1326,ID19,CTRL,20X-CTRL-Foto1,61,57,EVOS,20,0.448531,1.0,0.0,4095.0,387.19000244140625,2476.0
1327,ID19,CTRL,20X-CTRL-Foto1,62,58,EVOS,20,0.448531,1.0,0.0,4095.0,383.69000244140625,2331.201171875
1328,ID19,CTRL,20X-CTRL-Foto1,63,59,EVOS,20,0.448531,1.0,0.0,4095.0,409.0,2544.0400390625
1329,ID19,CTRL,20X-CTRL-Foto1,64,60,EVOS,20,0.448531,1.0,0.0,4095.0,438.9800109863281,2790.010009765625
1330,ID19,CTRL,20X-CTRL-Foto1,65,61,EVOS,20,0.448531,1.0,0.0,4095.0,416.0,2974.140380859375
1331,ID19,CTRL,20X-CTRL-Foto1,66,62,EVOS,20,0.448531,1.0,0.0,4095.0,496.55999755859375,4095.0
1332,ID19,CTRL,20X-CTRL-Foto1,67,63,EVOS,20,0.448531,1.0,0.0,3416.7998046875,418.0,2712.0
1333,ID19,CTRL,20X-CTRL-Foto1,68,64,EVOS,20,0.448531,1.0,0.0,4095.0,389.0,3184.550048828125
1334,ID19,CTRL,20X-CTRL-Foto1,69,65,EVOS,20,0.448531,1.0,0.0,4095.0,319.45001220703125,1866.8499755859375
1335,ID19,CTRL,20X-CTRL-Foto1,71,66,EVOS,20,0.448531,1.0,0.0,2832.279296875,0.0,2832.279296875
1336,ID19,CTRL,20X-CTRL-Foto1,72,67,EVOS,20,0.448531,1.0,0.0,4095.0,386.07000732421875,2679.31005859375
1337,ID19,CTRL,20X-CTRL-Foto1,73,68,EVOS,20,0.448531,1.0,0.0,4095.0,470.0400085449219,2799.72021484375
1338,ID19,CTRL,20X-CTRL-Foto1,74,69,EVOS,20,0.448531,1.0,0.0,4095.0,400.989990234375,2589.85986328125
1339,ID19,CTRL,20X-CTRL-Foto1,75,70,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,3656.840087890625
1340,ID19,CTRL,20X-CTRL-Foto1,76,71,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,2860.199951171875
1341,ID19,CTRL,20X-CTRL-Foto1,77,72,EVOS,20,0.448531,1.0,0.0,4095.0,419.739990234375,3199.0087890625
1342,ID19,CTRL,20X-CTRL-Foto1,78,73,EVOS,20,0.448531,1.0,0.0,3861.169921875,499.3999938964844,3259.6005859375
1343,ID19,CTRL,20X-CTRL-Foto2,1,0,EVOS,20,0.448531,1.0,941.0,4095.0,467.41998291015625,3055.7900390625
1344,ID19,CTRL,20X-CTRL-Foto2,3,1,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,2358.300537109375
1345,ID19,CTRL,20X-CTRL-Foto2,4,2,EVOS,20,0.448531,1.0,0.0,4095.0,451.0,3338.280029296875
1346,ID19,CTRL,20X-CTRL-Foto2,5,3,EVOS,20,0.448531,1.0,0.0,4095.0,533.969970703125,3684.030029296875
1347,ID19,CTRL,20X-CTRL-Foto2,6,4,EVOS,20,0.448531,1.0,0.0,4095.0,415.6600036621094,2926.679931640625
1348,ID19,CTRL,20X-CTRL-Foto2,7,5,EVOS,20,0.448531,1.0,0.0,4095.0,451.0,3183.64990234375
1349,ID19,CTRL,20X-CTRL-Foto2,8,6,EVOS,20,0.448531,1.0,962.0,4095.0,540.9500122070312,3992.400390625
1350,ID19,CTRL,20X-CTRL-Foto2,9,7,EVOS,20,0.448531,1.0,0.0,4095.0,429.0,2795.2900390625
1351,ID19,CTRL,20X-CTRL-Foto2,10,8,EVOS,20,0.448531,1.0,0.0,4095.0,462.0,3100.02001953125
1352,ID19,CTRL,20X-CTRL-Foto2,11,9,EVOS,20,0.448531,1.0,0.0,3055.0,461.92999267578125,3784.210205078125
1353,ID19,CTRL,20X-CTRL-Foto2,12,10,EVOS,20,0.448531,1.0,0.0,4095.0,531.5999755859375,4095.0
1354,ID19,CTRL,20X-CTRL-Foto2,13,11,EVOS,20,0.448531,1.0,0.0,4095.0,470.760009765625,3655.05029296875
1355,ID19,CTRL,20X-CTRL-Foto2,14,12,EVOS,20,0.448531,1.0,0.0,3403.4609375,444.9100036621094,4095.0
1356,ID19,CTRL,20X-CTRL-Foto2,15,13,EVOS,20,0.448531,1.0,0.0,4095.0,432.94000244140625,3631.06005859375
1357,ID19,CTRL,20X-CTRL-Foto2,16,14,EVOS,20,0.448531,1.0,0.0,4095.0,400.0,2996.560546875
1358,ID19,CTRL,20X-CTRL-Foto2,17,15,EVOS,20,0.448531,1.0,0.0,4095.0,438.489990234375,3068.02001953125
1359,ID19,CTRL,20X-CTRL-Foto2,18,16,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,3638.52001953125
1360,ID19,CTRL,20X-CTRL-Foto2,20,17,EVOS,20,0.448531,1.0,0.0,4095.0,481.7200012207031,3577.64013671875
1361,ID19,CTRL,20X-CTRL-Foto2,21,18,EVOS,20,0.448531,1.0,0.0,2203.97998046875,0.0,3983.740966796875
1362,ID19,CTRL,20X-CTRL-Foto2,23,19,EVOS,20,0.448531,1.0,0.0,4095.0,363.0,2700.14013671875
1363,ID19,CTRL,20X-CTRL-Foto2,24,20,EVOS,20,0.448531,1.0,0.0,4095.0,399.44000244140625,2383.68017578125
1364,ID19,CTRL,20X-CTRL-Foto2,25,21,EVOS,20,0.448531,1.0,0.0,4095.0,432.8900146484375,2586.47998046875
1365,ID19,CTRL,20X-CTRL-Foto2,26,22,EVOS,20,0.448531,1.0,0.0,3136.0,383.8999938964844,2304.050537109375
1366,ID19,CTRL,20X-CTRL-Foto2,27,23,EVOS,20,0.448531,1.0,0.0,4090.8984375,381.0,2894.030029296875
1367,ID19,CTRL,20X-CTRL-Foto2,28,24,EVOS,20,0.448531,1.0,0.0,3245.3203125,403.2200012207031,2489.1201171875
1368,ID19,CTRL,20X-CTRL-Foto2,29,25,EVOS,20,0.448531,1.0,0.0,4095.0,382.79998779296875,2574.19970703125
1369,ID19,CTRL,20X-CTRL-Foto2,30,26,EVOS,20,0.448531,1.0,0.0,4095.0,454.7300109863281,3805.27001953125
1370,ID19,CTRL,20X-CTRL-Foto2,31,27,EVOS,20,0.448531,1.0,0.0,4095.0,380.1199951171875,2710.9599609375
1371,ID19,CTRL,20X-CTRL-Foto2,32,28,EVOS,20,0.448531,1.0,0.0,4095.0,373.8299865722656,2833.0
1372,ID19,CTRL,20X-CTRL-Foto2,33,29,EVOS,20,0.448531,1.0,0.0,3325.701171875,390.7799987792969,2609.3701171875
1373,ID19,CTRL,20X-CTRL-Foto2,34,30,EVOS,20,0.448531,1.0,0.0,3064.33984375,353.1700134277344,2284.47021484375
1374,ID19,CTRL,20X-CTRL-Foto2,35,31,EVOS,20,0.448531,1.0,0.0,4092.0400390625,425.19000244140625,3112.201171875
1375,ID19,CTRL,20X-CTRL-Foto2,37,32,EVOS,20,0.448531,1.0,0.0,4095.0,382.0,2694.679931640625
1376,ID19,CTRL,20X-CTRL-Foto2,38,33,EVOS,20,0.448531,1.0,0.0,4095.0,411.1099853515625,2972.1201171875
1377,ID19,CTRL,20X-CTRL-Foto2,39,34,EVOS,20,0.448531,1.0,0.0,4095.0,372.0,2263.0
1378,ID19,CTRL,20X-CTRL-Foto2,40,35,EVOS,20,0.448531,1.0,0.0,4095.0,363.0,2765.8798828125
1379,ID19,CTRL,20X-CTRL-Foto2,41,36,EVOS,20,0.448531,1.0,0.0,3523.54150390625,331.0400085449219,2498.8798828125
1380,ID19,CTRL,20X-CTRL-Foto2,42,37,EVOS,20,0.448531,1.0,0.0,4095.0,494.3299865722656,3021.669921875
1381,ID19,CTRL,20X-CTRL-Foto2,43,38,EVOS,20,0.448531,1.0,914.260009765625,2676.0,444.69000244140625,3267.0
1382,ID19,CTRL,20X-CTRL-Foto2,45,39,EVOS,20,0.448531,1.0,0.0,4095.0,456.5199890136719,3318.7998046875
1383,ID19,CTRL,20X-CTRL-Foto2,46,40,EVOS,20,0.448531,1.0,911.0,4095.0,414.989990234375,4095.0
1384,ID19,CTRL,20X-CTRL-Foto2,47,41,EVOS,20,0.448531,1.0,0.0,4095.0,419.1300048828125,3089.47998046875
1385,ID19,CTRL,20X-CTRL-Foto2,48,42,EVOS,20,0.448531,1.0,0.0,2849.419921875,321.0,2844.92041015625
1386,ID19,CTRL,20X-CTRL-Foto2,49,43,EVOS,20,0.448531,1.0,0.0,3340.12109375,366.44000244140625,2692.840087890625
1387,ID19,CTRL,20X-CTRL-Foto2,50,44,EVOS,20,0.448531,1.0,0.0,4095.0,133.62005615234375,4095.0
1388,ID19,CTRL,20X-CTRL-Foto2,51,45,EVOS,20,0.448531,1.0,0.0,4095.0,417.67999267578125,2551.76025390625
1389,ID19,CTRL,20X-CTRL-Foto2,52,46,EVOS,20,0.448531,1.0,0.0,4095.0,426.4599914550781,2829.27001953125
1390,ID19,CTRL,20X-CTRL-Foto2,53,47,EVOS,20,0.448531,1.0,0.0,3203.08984375,404.260009765625,2394.7900390625
1391,ID19,CTRL,20X-CTRL-Foto3,2,0,EVOS,20,0.448531,1.0,0.0,3226.599853515625,512.5800170898438,4095.0
1392,ID19,CTRL,20X-CTRL-Foto3,3,1,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,3983.240234375
1393,ID19,CTRL,20X-CTRL-Foto3,4,2,EVOS,20,0.448531,1.0,0.0,2293.0703125,415.9599914550781,2908.240234375
1394,ID19,CTRL,20X-CTRL-Foto3,5,3,EVOS,20,0.448531,1.0,0.0,3018.4013671875,562.489990234375,3785.2001953125
1395,ID19,CTRL,20X-CTRL-Foto3,6,4,EVOS,20,0.448531,1.0,0.0,4095.0,589.0,4095.0
1396,ID19,CTRL,20X-CTRL-Foto3,7,5,EVOS,20,0.448531,1.0,0.0,2162.6591796875,568.3699951171875,3663.89013671875
1397,ID19,CTRL,20X-CTRL-Foto3,8,6,EVOS,20,0.448531,1.0,0.0,2626.22998046875,505.0799865722656,3550.759765625
1398,ID19,CTRL,20X-CTRL-Foto3,9,7,EVOS,20,0.448531,1.0,0.0,4095.0,482.2200012207031,3089.89013671875
1399,ID19,CTRL,20X-CTRL-Foto3,10,8,EVOS,20,0.448531,1.0,0.0,3883.765625,507.4800109863281,3055.91015625
1400,ID19,CTRL,20X-CTRL-Foto3,11,9,EVOS,20,0.448531,1.0,0.0,2856.970703125,582.719970703125,3648.820068359375
1401,ID19,CTRL,20X-CTRL-Foto3,12,10,EVOS,20,0.448531,1.0,0.0,4095.0,673.0,4095.0
1402,ID19,CTRL,20X-CTRL-Foto3,13,11,EVOS,20,0.448531,1.0,907.260009765625,2967.0908203125,388.2099914550781,2533.580078125
1403,ID19,CTRL,20X-CTRL-Foto3,14,12,EVOS,20,0.448531,1.0,0.0,2661.4404296875,434.0299987792969,2907.93994140625
1404,ID19,CTRL,20X-CTRL-Foto3,15,13,EVOS,20,0.448531,1.0,0.0,3612.73046875,519.0,3752.58984375
1405,ID19,CTRL,20X-CTRL-Foto3,16,14,EVOS,20,0.448531,1.0,0.0,1984.300048828125,0.0,1984.300048828125
1406,ID19,CTRL,20X-CTRL-Foto3,17,15,EVOS,20,0.448531,1.0,0.0,3637.5400390625,475.91998291015625,2818.400390625
1407,ID19,CTRL,20X-CTRL-Foto3,18,16,EVOS,20,0.448531,1.0,903.1699829101562,4095.0,477.6400146484375,3141.5400390625
1408,ID19,CTRL,20X-CTRL-Foto3,19,17,EVOS,20,0.448531,1.0,0.0,3386.0,528.7899780273438,4095.0
1409,ID19,CTRL,20X-CTRL-Foto3,20,18,EVOS,20,0.448531,1.0,0.0,2280.0,450.3699951171875,2660.419921875
1410,ID19,CTRL,20X-CTRL-Foto3,21,19,EVOS,20,0.448531,1.0,898.6300048828125,3405.37109375,493.75,4095.0
1411,ID19,CTRL,20X-CTRL-Foto3,22,20,EVOS,20,0.448531,1.0,886.0,4095.0,391.0,2616.939453125
1412,ID19,CTRL,20X-CTRL-Foto3,23,21,EVOS,20,0.448531,1.0,0.0,3847.060546875,424.8399963378906,2452.47998046875
1413,ID19,CTRL,20X-CTRL-Foto3,24,22,EVOS,20,0.448531,1.0,0.0,3529.44140625,454.44000244140625,3349.68017578125
1414,ID19,CTRL,20X-CTRL-Foto3,25,23,EVOS,20,0.448531,1.0,0.0,4095.0,442.0,2203.72998046875
1415,ID19,CTRL,20X-CTRL-Foto3,26,24,EVOS,20,0.448531,1.0,0.0,4095.0,372.0,3139.0
1416,ID19,CTRL,20X-CTRL-Foto3,27,25,EVOS,20,0.448531,1.0,0.0,3852.16015625,397.8399963378906,2358.0
1417,ID19,CTRL,20X-CTRL-Foto3,28,26,EVOS,20,0.448531,1.0,0.0,2889.06005859375,416.489990234375,2483.0
1418,ID19,CTRL,20X-CTRL-Foto3,29,27,EVOS,20,0.448531,1.0,0.0,2595.5302734375,451.6099853515625,3156.169921875
1419,ID19,CTRL,20X-CTRL-Foto3,30,28,EVOS,20,0.448531,1.0,0.0,3174.8203125,392.8599853515625,2349.14013671875
1420,ID19,CTRL,20X-CTRL-Foto3,31,29,EVOS,20,0.448531,1.0,0.0,3159.3798828125,467.0,3684.35986328125
1421,ID19,CTRL,20X-CTRL-Foto3,32,30,EVOS,20,0.448531,1.0,0.0,4095.0,427.55999755859375,4095.0
1422,ID19,CTRL,20X-CTRL-Foto3,33,31,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,3067.969970703125
1423,ID19,CTRL,20X-CTRL-Foto3,34,32,EVOS,20,0.448531,1.0,0.0,2803.009765625,410.9200134277344,2592.400146484375
1424,ID19,CTRL,20X-CTRL-Foto3,35,33,EVOS,20,0.448531,1.0,0.0,3102.0302734375,365.0,2157.169921875
1425,ID19,CTRL,20X-CTRL-Foto3,36,34,EVOS,20,0.448531,1.0,0.0,3371.0,326.2799987792969,2238.0
1426,ID19,CTRL,20X-CTRL-Foto3,37,35,EVOS,20,0.448531,1.0,0.0,4095.0,402.0,2743.8798828125
1427,ID19,CTRL,20X-CTRL-Foto3,38,36,EVOS,20,0.448531,1.0,0.0,4095.0,383.5,2809.0
1428,ID19,CTRL,20X-CTRL-Foto3,39,37,EVOS,20,0.448531,1.0,0.0,2303.0,354.4599914550781,2934.77001953125
1429,ID19,CTRL,20X-CTRL-Foto3,40,38,EVOS,20,0.448531,1.0,0.0,2795.681640625,407.6400146484375,3600.260009765625
1430,ID19,CTRL,20X-CTRL-Foto3,41,39,EVOS,20,0.448531,1.0,0.0,4095.0,345.6199951171875,3219.5703125
1431,ID19,CTRL,20X-CTRL-Foto3,42,40,EVOS,20,0.448531,1.0,0.0,4095.0,410.8399963378906,3421.21044921875
1432,ID19,CTRL,20X-CTRL-Foto3,43,41,EVOS,20,0.448531,1.0,0.0,4047.95849609375,452.20001220703125,3644.400146484375
1433,ID19,CTRL,20X-CTRL-Foto3,44,42,EVOS,20,0.448531,1.0,0.0,4095.0,493.2900085449219,3381.6796875
1434,ID19,CTRL,20X-CTRL-Foto3,45,43,EVOS,20,0.448531,1.0,889.0499877929688,4095.0,205.0,3081.6796875
1435,ID19,CTRL,20X-CTRL-Foto3,46,44,EVOS,20,0.448531,1.0,781.679931640625,2689.0,446.04998779296875,3572.549560546875
1436,ID19,CTRL,20X-CTRL-Foto3,49,45,EVOS,20,0.448531,1.0,0.0,2844.529296875,427.5799865722656,4003.280029296875
1437,ID19,CTRL,20X-CTRL-Foto3,50,46,EVOS,20,0.448531,1.0,0.0,4095.0,467.0,3138.470703125
1438,ID19,CTRL,20X-CTRL-Foto3,51,47,EVOS,20,0.448531,1.0,0.0,2523.279296875,520.9099731445312,3322.8095703125
1439,ID19,CTRL,20X-CTRL-Foto3,52,48,EVOS,20,0.448531,1.0,0.0,3588.69921875,389.7300109863281,2844.27001953125
1440,ID19,CTRL,20X-CTRL-Foto3,53,49,EVOS,20,0.448531,1.0,0.0,4095.0,428.5299987792969,3284.89990234375
1441,ID19,CTRL,20X-CTRL-Foto3,54,50,EVOS,20,0.448531,1.0,833.719970703125,3840.2802734375,397.41998291015625,3068.8701171875
1442,ID19,CTRL,20X-CTRL-Foto3,55,51,EVOS,20,0.448531,1.0,823.989990234375,2900.01953125,440.0,3018.37060546875
1443,ID19,CTRL,20X-CTRL-Foto3,56,52,EVOS,20,0.448531,1.0,0.0,4095.0,418.760009765625,3075.199951171875
1444,ID19,CTRL,20X-CTRL-Foto4,1,0,EVOS,20,0.448531,1.0,0.0,3854.931640625,523.47998046875,3736.60009765625
1445,ID19,CTRL,20X-CTRL-Foto4,2,1,EVOS,20,0.448531,1.0,0.0,4095.0,664.739990234375,4095.0
1446,ID19,CTRL,20X-CTRL-Foto4,3,2,EVOS,20,0.448531,1.0,0.0,4095.0,537.9199829101562,3239.919921875
1447,ID19,CTRL,20X-CTRL-Foto4,4,3,EVOS,20,0.448531,1.0,0.0,3107.3603515625,455.0,3102.599853515625
1448,ID19,CTRL,20X-CTRL-Foto4,5,4,EVOS,20,0.448531,1.0,0.0,4095.0,631.280029296875,4095.0
1449,ID19,CTRL,20X-CTRL-Foto4,6,5,EVOS,20,0.448531,1.0,0.0,3932.8515625,577.0,3576.0
1450,ID19,CTRL,20X-CTRL-Foto4,7,6,EVOS,20,0.448531,1.0,0.0,4095.0,658.0,4095.0
1451,ID19,CTRL,20X-CTRL-Foto4,8,7,EVOS,20,0.448531,1.0,0.0,3863.0,558.0,2530.97998046875
1452,ID19,CTRL,20X-CTRL-Foto4,9,8,EVOS,20,0.448531,1.0,0.0,4095.0,599.1599731445312,4095.0
1453,ID19,CTRL,20X-CTRL-Foto4,10,9,EVOS,20,0.448531,1.0,0.0,2741.0,644.0,3511.840087890625
1454,ID19,CTRL,20X-CTRL-Foto4,11,10,EVOS,20,0.448531,1.0,0.0,2494.0,546.0,3402.179931640625
1455,ID19,CTRL,20X-CTRL-Foto4,12,11,EVOS,20,0.448531,1.0,0.0,4095.0,551.0,3899.4404296875
1456,ID19,CTRL,20X-CTRL-Foto4,13,12,EVOS,20,0.448531,1.0,0.0,4095.0,553.5599975585938,4095.0
1457,ID19,CTRL,20X-CTRL-Foto4,14,13,EVOS,20,0.448531,1.0,0.0,4095.0,664.0,4095.0
1458,ID19,CTRL,20X-CTRL-Foto4,15,14,EVOS,20,0.448531,1.0,0.0,4095.0,445.760009765625,3655.6201171875
1459,ID19,CTRL,20X-CTRL-Foto4,16,15,EVOS,20,0.448531,1.0,0.0,4095.0,653.9299926757812,4095.0
1460,ID19,CTRL,20X-CTRL-Foto4,17,16,EVOS,20,0.448531,1.0,0.0,4095.0,714.0,4095.0
1461,ID19,CTRL,20X-CTRL-Foto4,18,17,EVOS,20,0.448531,1.0,0.0,4095.0,527.3099975585938,3315.60986328125
1462,ID19,CTRL,20X-CTRL-Foto4,19,18,EVOS,20,0.448531,1.0,0.0,4095.0,521.5999755859375,4095.0
1463,ID19,CTRL,20X-CTRL-Foto4,20,19,EVOS,20,0.448531,1.0,0.0,4095.0,383.0,3312.2001953125
1464,ID19,CTRL,20X-CTRL-Foto4,21,20,EVOS,20,0.448531,1.0,0.0,3334.4189453125,532.0,4095.0
1465,ID19,CTRL,20X-CTRL-Foto4,22,21,EVOS,20,0.448531,1.0,0.0,3255.0,546.0,2939.669921875
1466,ID19,CTRL,20X-CTRL-Foto4,23,22,EVOS,20,0.448531,1.0,0.0,4095.0,0.0,4023.162109375
1467,ID19,CTRL,20X-CTRL-Foto4,24,23,EVOS,20,0.448531,1.0,0.0,3358.080078125,500.5,2862.0
1468,ID19,CTRL,20X-CTRL-Foto4,25,24,EVOS,20,0.448531,1.0,0.0,4095.0,534.4000244140625,3503.64013671875
1469,ID19,CTRL,20X-CTRL-Foto4,26,25,EVOS,20,0.448531,1.0,0.0,3025.8896484375,502.0,3450.780517578125
1470,ID19,CTRL,20X-CTRL-Foto4,27,26,EVOS,20,0.448531,1.0,0.0,3083.12109375,550.7899780273438,3423.91015625
1471,ID19,CTRL,20X-CTRL-Foto4,28,27,EVOS,20,0.448531,1.0,0.0,4042.32421875,496.2900085449219,3125.259765625
1472,ID19,CTRL,20X-CTRL-Foto4,29,28,EVOS,20,0.448531,1.0,0.0,2639.83984375,477.1400146484375,2787.580322265625
1473,ID19,CTRL,20X-CTRL-Foto4,30,29,EVOS,20,0.448531,1.0,976.0,4063.890625,643.510009765625,4095.0
1474,ID19,CTRL,20X-CTRL-Foto4,31,30,EVOS,20,0.448531,1.0,0.0,4095.0,504.3500061035156,2647.55029296875
1475,ID19,CTRL,20X-CTRL-Foto4,32,31,EVOS,20,0.448531,1.0,0.0,4095.0,475.489990234375,2614.020263671875
1476,ID19,CTRL,20X-CTRL-Foto4,33,32,EVOS,20,0.448531,1.0,0.0,4095.0,527.0,2986.570068359375
1477,ID19,CTRL,20X-CTRL-Foto4,34,33,EVOS,20,0.448531,1.0,0.0,4080.6796875,448.79998779296875,3056.400390625
1478,ID19,CTRL,20X-CTRL-Foto4,35,34,EVOS,20,0.448531,1.0,0.0,4095.0,479.3900146484375,2904.60986328125
1479,ID19,CTRL,20X-CTRL-Foto4,36,35,EVOS,20,0.448531,1.0,0.0,3960.93994140625,440.8800048828125,3269.719970703125
1480,ID19,CTRL,20X-CTRL-Foto4,37,36,EVOS,20,0.448531,1.0,0.0,3327.55859375,502.0400085449219,3171.919921875
1481,ID19,CTRL,20X-CTRL-Foto4,38,37,EVOS,20,0.448531,1.0,0.0,4095.0,484.5199890136719,2842.64013671875
1482,ID19,CTRL,20X-CTRL-Foto4,39,38,EVOS,20,0.448531,1.0,0.0,3494.6796875,406.0,2589.580322265625
1483,ID19,CTRL,20X-CTRL-Foto4,40,39,EVOS,20,0.448531,1.0,0.0,4095.0,479.0,2900.91015625
1484,ID19,CTRL,20X-CTRL-Foto4,41,40,EVOS,20,0.448531,1.0,0.0,2488.3896484375,593.0,3796.640380859375
1485,ID19,CTRL,20X-CTRL-Foto4,42,41,EVOS,20,0.448531,1.0,0.0,3454.5,434.5,3137.0
1486,ID19,CTRL,20X-CTRL-Foto4,43,42,EVOS,20,0.448531,1.0,0.0,4095.0,458.1000061035156,3021.85009765625
1487,ID19,CTRL,20X-CTRL-Foto4,44,43,EVOS,20,0.448531,1.0,0.0,4095.0,477.0,3090.510009765625
1488,ID19,CTRL,20X-CTRL-Foto4,45,44,EVOS,20,0.448531,1.0,0.0,3819.759765625,437.0,3485.800048828125
1489,ID19,CTRL,20X-CTRL-Foto4,46,45,EVOS,20,0.448531,1.0,0.0,2095.85009765625,0.0,2095.85009765625
1490,ID19,CTRL,20X-CTRL-Foto4,47,46,EVOS,20,0.448531,1.0,0.0,4095.0,487.20001220703125,3969.47998046875
1491,ID19,CTRL,20X-CTRL-Foto4,48,47,EVOS,20,0.448531,1.0,0.0,4095.0,517.4600219726562,3452.899658203125
1492,ID19,CTRL,20X-CTRL-Foto4,49,48,EVOS,20,0.448531,1.0,0.0,4095.0,465.0,3601.16015625
1493,ID19,CTRL,20X-CTRL-Foto4,50,49,EVOS,20,0.448531,1.0,0.0,3710.5615234375,453.8800048828125,2870.35986328125
1494,ID19,CTRL,20X-CTRL-Foto4,51,50,EVOS,20,0.448531,1.0,0.0,3048.80029296875,425.3999938964844,3110.599853515625
